"","salary","age","elevel","car","zipcode","credit","brand","PredictedBrand"
"1471",145072.0682,62,"3",6,0,303484.613,"1","1"
"1472",22401.03421,60,"4",14,6,447376.4306,"1","1"
"1473",94294.69247,62,"0",20,2,411061.0271,"1","1"
"1474",96955.87925,25,"4",20,0,155329.8083,"0","0"
"1475",150000,76,"0",18,1,280405.2104,"1","1"
"1476",150000,21,"3",4,6,269398.4131,"1","1"
"1477",107823.6175,37,"3",1,2,388716.5257,"1","1"
"1478",37370.80327,62,"1",19,3,350086.9792,"0","0"
"1479",140353.8237,40,"3",5,4,351470.1518,"1","1"
"1480",62988.92487,65,"0",8,5,493098.6484,"0","0"
"1481",143882.3046,28,"2",5,2,188508.9186,"1","1"
"1482",118219.6701,40,"4",19,0,5e+05,"1","1"
"1483",149015.2233,32,"2",1,7,303829.0605,"1","1"
"1484",27168.13292,22,"2",5,0,480716.7136,"1","1"
"1485",31216.68566,29,"3",9,5,288745.9336,"1","1"
"1486",48284.97779,45,"3",12,6,345090.0057,"1","1"
"1487",56131.48581,71,"3",19,1,93144.87789,"0","0"
"1488",58278.90095,67,"3",13,4,433607.3516,"0","0"
"1489",20000,26,"3",5,3,292747.7611,"1","1"
"1490",91133.5702,54,"3",2,1,395205.7645,"0","0"
"1491",43357.0654,43,"1",10,5,236856.4634,"1","1"
"1492",99250.92269,54,"2",13,3,351015.6384,"0","0"
"1493",107575.6514,72,"0",19,7,368090.3244,"1","1"
"1494",20000,23,"1",11,3,371673.2419,"1","1"
"1495",105836.6819,42,"1",5,5,27872.12932,"0","0"
"1496",74031.50539,69,"1",9,8,323506.5323,"1","1"
"1497",93055.75918,24,"2",16,8,245074.5419,"0","0"
"1498",113578.8519,60,"4",9,1,150967.9417,"0","0"
"1499",75955.05942,56,"4",17,1,482055.9313,"0","0"
"1500",78493.00093,40,"2",12,0,145492.6297,"0","0"
"1501",112017.7126,74,"0",4,5,234386.7438,"1","1"
"1502",41407.72817,80,"3",13,0,264951.5249,"0","0"
"1503",121419.0696,52,"0",14,7,56111.07678,"0","0"
"1504",61371.23387,62,"1",15,8,21403.3669,"0","0"
"1505",133849.2296,25,"1",11,2,492764.4444,"1","1"
"1506",111760.6055,80,"3",19,4,123484.1841,"1","1"
"1507",73843.64391,74,"0",19,2,108025.1421,"0","0"
"1508",127241.0101,26,"2",20,3,5e+05,"1","1"
"1509",50989.13164,79,"0",8,0,274910.3703,"0","0"
"1510",24639.25921,34,"4",8,0,401973.7615,"1","1"
"1511",55406.81171,77,"2",7,1,435777.3866,"0","0"
"1512",34397.74051,28,"4",9,7,425185.7881,"1","1"
"1513",35715.66387,66,"1",3,1,452414.7081,"0","0"
"1514",81887.8719,71,"1",10,4,142854.7322,"1","1"
"1515",137939.0741,20,"0",12,4,251571.4473,"1","1"
"1516",144809.3612,78,"2",2,0,0,"1","1"
"1517",139401.6075,58,"2",12,0,200868.2978,"1","1"
"1518",140011.9386,31,"4",8,1,59664.47656,"1","1"
"1519",31704.53897,59,"0",8,6,116075.5922,"1","1"
"1520",149882.2655,30,"0",5,1,229677.1535,"1","1"
"1521",134544.034,64,"2",14,8,323512.4639,"1","1"
"1522",100868.1997,32,"2",11,2,253218.8514,"1","1"
"1523",90881.82941,46,"4",8,7,0,"0","0"
"1524",66945.10148,77,"0",7,5,401513.9302,"0","0"
"1525",150000,40,"2",8,0,395472.4266,"1","1"
"1526",123950.8667,45,"0",14,6,188892.6691,"0","0"
"1527",138334.9093,62,"2",2,7,165488.9531,"1","1"
"1528",141557.7501,75,"4",5,7,388776.7112,"1","1"
"1529",145286.4726,64,"3",16,6,373881.2602,"1","1"
"1530",22418.92888,56,"3",11,5,91584.24011,"1","1"
"1531",145625.4044,72,"4",2,0,37475.16237,"1","1"
"1532",63287.80793,64,"2",3,3,131815.0061,"0","0"
"1533",87085.678,48,"4",12,6,123620.543,"0","0"
"1534",105806.2988,80,"2",6,4,123322.1727,"1","1"
"1535",97711.32972,39,"3",20,1,340117.575,"0","0"
"1536",108332.0264,68,"4",6,2,257415.8235,"1","1"
"1537",53675.67265,20,"1",16,7,78504.4907,"0","0"
"1538",29685.20844,30,"0",18,7,49747.88903,"1","1"
"1539",91184.5495,73,"4",6,2,220923.5667,"1","1"
"1540",72336.42077,27,"1",10,6,111378.1317,"0","0"
"1541",137051.4573,45,"3",17,6,230290.1333,"1","1"
"1542",63069.0047,29,"1",10,5,262075.4397,"0","0"
"1543",136511.266,46,"4",11,4,115593.9685,"1","1"
"1544",53631.33103,48,"3",7,3,397402.0559,"1","1"
"1545",135417.3636,40,"0",10,0,460982.9013,"1","1"
"1546",112998.0436,26,"0",6,8,191289.3699,"1","1"
"1547",111532.0991,71,"1",20,8,394560.5882,"1","1"
"1548",36121.18171,20,"4",16,4,72563.61307,"1","1"
"1549",84962.36308,38,"3",15,2,107025.285,"0","0"
"1550",124475.3278,64,"0",13,7,435673.6252,"1","1"
"1551",128864.1234,53,"1",1,6,46226.04622,"1","1"
"1552",25259.73207,45,"0",14,0,133268.4121,"1","1"
"1553",32444.17813,37,"4",19,1,455748.6208,"1","1"
"1554",92927.41518,34,"3",9,7,380513.0438,"0","0"
"1555",141749.3409,36,"4",17,4,309709.7607,"1","1"
"1556",108327.2801,80,"1",18,0,118155.7609,"1","1"
"1557",147497.6472,27,"3",3,0,354689.4453,"1","1"
"1558",36032.90583,34,"3",9,2,86104.97842,"1","1"
"1559",58960.40856,69,"1",13,8,12924.33517,"0","0"
"1560",72562.72477,53,"0",6,5,361728.3982,"1","1"
"1561",95479.76617,75,"3",16,2,143003.6842,"1","1"
"1562",24635.88017,52,"1",11,7,409696.4739,"1","1"
"1563",148462.9556,48,"2",18,5,402577.8507,"1","1"
"1564",38901.63484,66,"1",17,1,35015.7985,"0","0"
"1565",146649.5791,34,"2",2,7,127720.2453,"1","1"
"1566",75283.73832,23,"0",14,2,384083.3048,"0","0"
"1567",145914.4845,28,"1",3,7,425389.1252,"1","1"
"1568",130347.1357,46,"0",4,0,176422.7568,"1","1"
"1569",21512.6511,64,"0",17,6,307443.7552,"1","1"
"1570",104979.6114,36,"4",14,5,55062.64185,"1","1"
"1571",52822.31355,70,"2",18,8,259982.0406,"0","0"
"1572",120756.218,32,"0",9,5,138675.3235,"1","1"
"1573",70268.48517,33,"3",17,5,393937.0013,"0","0"
"1574",22538.61307,44,"2",1,7,428158.6097,"1","1"
"1575",86108.41912,52,"4",7,7,226719.1032,"0","0"
"1576",109767.8671,52,"2",5,6,108686.5452,"0","0"
"1577",150000,53,"2",13,0,323199.5615,"1","1"
"1578",134966.2834,60,"0",17,6,0,"1","1"
"1579",139035.17,32,"0",16,2,399719.6047,"1","1"
"1580",28459.09027,38,"1",8,4,152730.9584,"1","1"
"1581",88390.52725,32,"0",5,3,277033.6406,"0","0"
"1582",120451.1727,69,"1",19,8,306837.5536,"1","1"
"1583",122122.6531,31,"4",2,8,136018.3188,"1","1"
"1584",33697.34612,62,"2",18,7,149254.0735,"0","0"
"1585",23648.46789,51,"1",9,1,407924.174,"1","1"
"1586",91164.65022,47,"2",12,0,464435.1477,"0","0"
"1587",109883.4551,66,"0",18,4,285065.1442,"1","1"
"1588",75833.15417,48,"0",17,4,308044.2613,"1","1"
"1589",72674.79286,77,"2",4,7,128366.6057,"0","0"
"1590",38810.7164,58,"0",5,3,349793.6683,"1","1"
"1591",135748.2846,49,"3",18,2,151999.8029,"1","1"
"1592",44086.71997,36,"1",13,2,455464.5078,"1","1"
"1593",150000,65,"1",15,7,272297.1962,"1","1"
"1594",148300.0547,43,"0",20,6,457656.897,"1","1"
"1595",48891.89737,64,"3",8,1,276984.1357,"0","0"
"1596",105318.2145,63,"4",5,1,52629.61448,"1","1"
"1597",36708.51006,71,"3",13,7,4567.52187,"0","0"
"1598",26495.14406,55,"0",1,4,347651.0643,"1","1"
"1599",33526.54601,52,"3",16,8,422176.0491,"1","1"
"1600",27179.17521,71,"0",8,7,121600.4139,"0","0"
"1601",109620.5827,55,"1",12,6,308102.6805,"0","0"
"1602",136784.136,27,"3",13,0,182271.0362,"1","1"
"1603",67120.94001,56,"1",9,0,181051.0012,"1","1"
"1604",49736.13226,39,"1",17,1,79439.13968,"1","1"
"1605",66109.72441,43,"1",1,5,156012.6022,"1","1"
"1606",145681.8624,20,"1",10,5,459090.905,"1","1"
"1607",47361.67268,80,"4",9,6,210048.9246,"0","0"
"1608",41974.74089,41,"2",15,6,101992.7286,"1","1"
"1609",133973.3129,55,"0",11,0,36898.3822,"1","1"
"1610",132140.0278,72,"3",7,2,489917.9764,"1","1"
"1611",71120.5701,66,"1",20,3,458086.184,"0","0"
"1612",57799.9237,53,"1",7,8,209789.7183,"1","1"
"1613",146675.9135,62,"4",1,7,107852.1585,"1","1"
"1614",50591.20194,72,"1",2,6,320465.7608,"0","0"
"1615",137399.841,51,"4",4,8,481400.5649,"1","1"
"1616",33507.08755,20,"0",19,1,5e+05,"1","1"
"1617",81468.07826,24,"0",2,8,377373.4312,"0","0"
"1618",86468.96152,58,"3",6,7,88787.70739,"0","0"
"1619",120596.2478,61,"3",9,8,90226.85803,"1","1"
"1620",125221.0807,52,"2",16,2,367598.9261,"1","1"
"1621",41730.17267,69,"1",16,7,387515.5009,"0","0"
"1622",98060.47113,31,"1",1,3,181224.2363,"0","0"
"1623",150000,79,"3",7,2,154903.6874,"1","1"
"1624",99453.92446,56,"1",3,7,307624.5654,"0","0"
"1625",68705.14032,37,"4",9,6,138172.4133,"0","0"
"1626",82692.75707,38,"3",14,4,96437.31808,"0","0"
"1627",86673.96911,47,"1",9,0,322651.3474,"0","0"
"1628",123121.2511,52,"0",17,2,431211.7157,"0","0"
"1629",61117.49478,61,"2",10,2,56354.40583,"0","0"
"1630",78060.22798,43,"1",19,1,475168.0782,"0","0"
"1631",20000,32,"3",17,6,93379.90072,"1","1"
"1632",53038.59233,40,"0",18,3,341329.5898,"1","1"
"1633",68646.13192,33,"0",7,5,42284.5055,"0","0"
"1634",40029.59288,51,"1",12,8,164864.4372,"1","1"
"1635",128935.1316,30,"0",14,3,148601.6319,"1","1"
"1636",20000,24,"1",7,8,399658.0276,"1","1"
"1637",132680.0084,28,"0",13,3,221316.3129,"1","1"
"1638",89463.95111,61,"2",12,5,498376.678,"1","1"
"1639",68391.68785,20,"0",5,5,311679.7064,"0","0"
"1640",52230.72455,53,"2",5,4,181152.8558,"1","1"
"1641",66933.66849,28,"1",11,2,483940.7223,"0","0"
"1642",49282.55084,54,"2",13,4,238571.0827,"1","1"
"1643",149700.3776,28,"2",12,5,347974.6338,"1","1"
"1644",138818.2589,68,"2",18,8,203972.826,"1","1"
"1645",97761.67402,62,"2",10,2,233658.9836,"1","1"
"1646",26468.06829,80,"4",11,0,439572.484,"0","0"
"1647",66611.76138,32,"2",3,1,23778.53948,"0","0"
"1648",87869.46538,31,"3",14,2,313621.9463,"0","0"
"1649",132972.9541,56,"1",17,4,341547.2208,"1","1"
"1650",32481.43489,20,"0",3,8,164873.0146,"1","1"
"1651",57149.79465,52,"4",9,7,478100.4528,"1","1"
"1652",129519.3739,46,"4",7,1,67500.16485,"1","1"
"1653",133375.8801,42,"4",14,6,378117.5107,"1","1"
"1654",20000,55,"4",20,5,14763.3828,"1","1"
"1655",41072.27445,25,"2",3,6,282784.2424,"1","1"
"1656",104455.4437,48,"3",17,2,331317.572,"0","0"
"1657",42386.53808,29,"2",2,5,443100.4111,"1","1"
"1658",72670.86349,24,"3",9,4,5e+05,"0","0"
"1659",94704.59836,67,"1",16,1,103231.7316,"1","1"
"1660",126706.154,26,"4",13,0,437967.219,"1","1"
"1661",125472.5227,23,"0",5,1,95412.18856,"1","1"
"1662",63715.31304,40,"2",4,0,86124.13603,"1","1"
"1663",97410.21944,47,"1",16,7,82246.75707,"0","0"
"1664",90959.60223,39,"0",15,7,387615.9611,"0","0"
"1665",42314.49964,35,"2",7,8,172461.6491,"1","1"
"1666",110407.5346,44,"0",15,2,240784.4523,"0","0"
"1667",40039.65099,27,"1",20,0,312747.6947,"1","1"
"1668",41779.87823,77,"2",11,0,215210.2512,"0","0"
"1669",27182.36703,36,"3",2,6,417019.2157,"1","1"
"1670",87360.73326,54,"0",12,0,118040.0905,"0","0"
"1671",116120.071,27,"4",9,4,0,"1","1"
"1672",100639.1183,43,"3",6,1,316756.9258,"0","0"
"1673",122561.5305,62,"0",4,7,13040.52641,"1","1"
"1674",79434.92296,62,"3",4,4,203451.2477,"1","1"
"1675",127812.0264,52,"1",16,8,480278.9423,"1","1"
"1676",23844.10997,23,"3",14,6,280821.9179,"1","1"
"1677",138077.4737,49,"0",20,6,483943.6639,"1","1"
"1678",52047.48695,63,"0",19,6,219367.3341,"0","0"
"1679",35529.29421,52,"2",12,5,433343.2971,"1","1"
"1680",128979.211,38,"0",6,5,323668.5527,"1","1"
"1681",40088.93917,72,"0",11,2,144261.0371,"0","0"
"1682",75754.35814,56,"2",6,0,5e+05,"1","1"
"1683",106902.2314,66,"4",12,2,219522.9398,"1","1"
"1684",53379.84323,57,"3",11,7,132013.8398,"1","1"
"1685",96495.63461,24,"2",9,7,427491.8489,"0","0"
"1686",145831.2424,73,"1",17,0,26547.40723,"1","1"
"1687",133229.4462,66,"2",19,2,167002.4614,"1","1"
"1688",86217.63997,26,"1",9,7,15.069409,"0","0"
"1689",86891.41511,53,"0",13,1,375925.1087,"0","0"
"1690",50987.97029,80,"0",11,7,24969.21024,"0","0"
"1691",20000,66,"2",20,4,219955.8668,"1","1"
"1692",92590.09251,31,"2",16,3,419789.5448,"0","0"
"1693",65239.05255,65,"4",9,2,313068.7322,"0","0"
"1694",85423.46938,60,"3",8,2,143521.2838,"1","1"
"1695",89551.38131,72,"1",1,6,110942.659,"1","1"
"1696",73749.06079,36,"0",18,2,219869.7572,"0","0"
"1697",65770.55353,68,"3",2,7,256229.6144,"0","0"
"1698",134494.9163,33,"2",8,2,484434.7334,"1","1"
"1699",65454.00412,32,"0",16,2,15518.60415,"0","0"
"1700",146394.2245,20,"0",13,5,17971.72889,"1","1"
"1701",149735.142,53,"0",14,1,323029.7394,"1","1"
"1702",113212.6092,38,"1",6,6,152723.999,"1","1"
"1703",150000,26,"1",13,3,208628.2188,"1","1"
"1704",65241.64739,69,"2",4,6,436815.2943,"0","0"
"1705",52260.50717,30,"1",2,5,167614.1728,"0","0"
"1706",61125.53466,60,"0",7,3,5e+05,"0","0"
"1707",122442.7133,28,"1",17,8,357124.2025,"1","1"
"1708",29904.58674,64,"4",17,8,448106.9137,"0","0"
"1709",94758.96428,70,"1",20,3,205676.1272,"1","1"
"1710",38748.13505,20,"0",20,5,354035.2919,"1","1"
"1711",129601.5309,58,"2",3,5,199052.3872,"1","1"
"1712",85546.19306,51,"2",18,6,410639.7668,"0","0"
"1713",118025.5006,31,"2",17,3,270797.0065,"1","1"
"1714",62817.02464,45,"2",11,7,398717.7076,"1","1"
"1715",108177.7893,30,"3",4,7,347755.7561,"1","1"
"1716",20000,37,"2",5,6,77235.85774,"1","1"
"1717",43761.73854,69,"4",18,3,179955.7044,"0","0"
"1718",137892.7601,75,"4",1,7,85063.49681,"1","1"
"1719",51177.01485,28,"3",8,0,362274.9264,"0","0"
"1720",92539.27259,34,"2",5,4,465168.8652,"0","0"
"1721",98987.38755,39,"1",13,5,365614.409,"0","0"
"1722",139338.4511,37,"3",15,4,5e+05,"1","1"
"1723",92051.77728,63,"0",20,0,188586.5192,"1","1"
"1724",107113.9429,20,"2",19,0,367987.7902,"1","1"
"1725",31693.21534,46,"3",18,3,90758.24923,"1","1"
"1726",149342.0079,24,"0",19,1,180874.8775,"1","1"
"1727",109382.145,30,"3",13,5,118859.7932,"1","1"
"1728",109323.4616,80,"2",7,1,259460.9223,"1","1"
"1729",120354.3059,53,"1",18,2,131241.636,"0","0"
"1730",33646.32329,40,"1",19,0,446143.6253,"1","1"
"1731",111960.8941,57,"2",12,5,179699.983,"0","0"
"1732",54669.04415,60,"2",5,1,233110.0593,"0","0"
"1733",101840.7279,63,"1",20,2,416106.7236,"1","1"
"1734",68703.6422,47,"4",12,1,63872.77664,"1","1"
"1735",20000,32,"4",12,2,18203.67614,"1","1"
"1736",142720.6628,56,"2",3,7,202577.1045,"1","1"
"1737",67377.70255,29,"1",6,4,28750.49605,"0","0"
"1738",49552.5752,64,"2",19,7,464419.3081,"0","0"
"1739",113936.6135,44,"4",13,8,402256.5939,"0","0"
"1740",77710.46102,41,"3",1,5,313742.9024,"0","0"
"1741",63435.3638,36,"4",2,4,105805.2101,"0","0"
"1742",36195.80112,35,"0",9,3,0,"1","1"
"1743",36329.70999,20,"3",13,0,256140.3841,"1","1"
"1744",145105.5932,60,"4",17,2,287926.4383,"1","1"
"1745",45812.30001,80,"3",1,5,462624.3591,"0","0"
"1746",81512.31202,24,"3",13,3,247920.4056,"0","0"
"1747",111797.3887,38,"2",11,6,278253.0392,"0","0"
"1748",113777.9064,42,"1",14,0,134212.6636,"0","0"
"1749",95975.01206,28,"0",18,6,386113.1324,"0","0"
"1750",40100.00897,26,"1",12,4,92354.90572,"1","1"
"1751",67313.85195,64,"2",19,1,125769.8786,"0","0"
"1752",91939.01162,67,"4",19,8,353282.717,"1","1"
"1753",53291.24768,68,"2",14,8,0,"0","0"
"1754",121640.3291,20,"3",8,6,307446.927,"1","1"
"1755",134067.4638,25,"3",2,8,280453.9745,"1","1"
"1756",77276.74012,63,"0",18,1,157464.8563,"1","1"
"1757",33547.30649,51,"0",12,8,0,"1","1"
"1758",71581.65064,46,"2",18,7,129302.1858,"1","1"
"1759",98347.1498,58,"1",20,3,99083.06688,"0","0"
"1760",65856.0318,66,"4",13,5,373285.6038,"0","0"
"1761",79318.7709,44,"2",15,2,171109.8659,"0","0"
"1762",118560.0107,75,"4",19,6,263275.7628,"1","1"
"1763",84822.87008,76,"2",19,8,178278.3471,"1","1"
"1764",21737.90118,78,"2",20,3,337176.5812,"1","1"
"1765",132822.7524,42,"4",2,7,40670.03014,"1","1"
"1766",46690.01544,38,"0",3,3,17454.10818,"1","1"
"1767",51788.4214,48,"3",12,1,481658.3056,"1","1"
"1768",131597.3428,62,"4",8,3,305579.9631,"1","1"
"1769",117602.6762,62,"4",11,1,311884.948,"1","1"
"1770",26362.9602,77,"1",20,2,278640.7011,"0","0"
"1771",89697.0344,32,"3",11,3,405569.8548,"0","0"
"1772",52930.53614,63,"1",20,3,235232.7598,"0","0"
"1773",64764.06557,67,"2",2,2,143646.1172,"0","0"
"1774",132734.2174,80,"2",3,1,418513.6674,"1","1"
"1775",23601.89641,47,"1",7,6,17044.02518,"1","1"
"1776",30821.17591,45,"2",13,1,447544.314,"1","1"
"1777",137708.179,61,"1",12,8,330549.9886,"1","1"
"1778",150000,53,"3",12,2,108401.2089,"1","1"
"1779",116877.807,50,"3",11,7,294980.828,"0","0"
"1780",126430.5506,78,"1",12,4,343700.1412,"1","1"
"1781",20000,44,"0",3,0,220834.7089,"1","1"
"1782",139732.9882,66,"1",6,1,425676.7803,"1","1"
"1783",91380.77966,56,"1",11,5,302434.3917,"0","0"
"1784",26693.23148,27,"3",10,3,348138.7879,"1","1"
"1785",112664.6459,51,"2",9,3,474434.7296,"0","0"
"1786",147888.8843,75,"2",19,4,36107.26522,"1","1"
"1787",111265.5165,41,"3",14,1,55051.72921,"0","0"
"1788",58108.57334,76,"2",7,7,279641.4178,"0","0"
"1789",116639.2946,44,"1",2,3,385025.1366,"0","0"
"1790",20202.62433,53,"0",20,7,370160.6401,"1","1"
"1791",36339.40991,51,"0",14,3,255261.6496,"1","1"
"1792",93831.65979,42,"3",8,6,144206.3488,"0","0"
"1793",104607.5083,66,"1",8,3,121894.4739,"1","1"
"1794",94095.14572,74,"0",8,6,314377.4945,"1","1"
"1795",79761.17257,33,"2",10,2,38566.25433,"0","0"
"1796",138079.0007,63,"2",3,6,434829.3768,"1","1"
"1797",40820.75224,54,"1",14,2,5e+05,"1","1"
"1798",64544.47643,78,"4",17,7,437461.7477,"0","0"
"1799",131124.8917,23,"1",19,7,192661.0231,"1","1"
"1800",106954.5261,40,"0",1,6,301493.8468,"0","0"
"1801",82991.99589,78,"3",19,5,96785.45409,"1","1"
"1802",23273.30841,34,"3",6,3,254587.4325,"1","1"
"1803",106029.0159,20,"2",6,0,479454.7582,"1","1"
"1804",53140.89511,57,"3",1,1,302195.902,"1","1"
"1805",25490.70701,24,"4",9,3,107084.9625,"1","1"
"1806",34141.7386,67,"0",16,7,486395.9265,"0","0"
"1807",91953.47343,52,"1",11,0,287956.9099,"0","0"
"1808",41662.86461,79,"3",10,8,435034.8248,"0","0"
"1809",77344.60805,79,"4",20,7,316665.4589,"1","1"
"1810",150000,56,"0",3,8,471712.107,"1","1"
"1811",116504.3192,66,"3",6,0,285584.1192,"1","1"
"1812",44118.39109,23,"4",4,6,377683.3129,"1","1"
"1813",123738.3907,21,"1",18,1,451674.7616,"1","1"
"1814",22076.71829,71,"2",14,5,280637.3456,"1","1"
"1815",94444.30162,64,"4",9,6,126461.9475,"1","1"
"1816",122490.8939,79,"1",18,8,66047.73752,"1","1"
"1817",92479.04456,61,"2",8,4,350633.6193,"1","1"
"1818",136730.4684,79,"3",11,2,292663.3654,"1","1"
"1819",137066.6634,72,"4",12,8,286972.0223,"1","1"
"1820",118921.1565,26,"3",1,0,338598.3933,"1","1"
"1821",140540.2756,59,"0",18,0,308251.1521,"1","1"
"1822",145213.8101,62,"0",3,7,436774.9484,"1","1"
"1823",131995.8069,20,"1",1,1,27770.19283,"1","1"
"1824",51010.51316,50,"1",7,0,480181.3275,"1","1"
"1825",148200.7311,44,"2",19,3,74999.38491,"1","1"
"1826",132246.6453,79,"3",14,1,467861.5037,"1","1"
"1827",109130.2447,41,"1",9,5,102491.1276,"0","0"
"1828",30910.8848,71,"4",14,8,289296.8822,"0","0"
"1829",40580.19309,65,"4",12,8,38957.62472,"0","0"
"1830",126554.0408,38,"0",5,7,301260.252,"1","1"
"1831",40353.26575,41,"0",5,6,431269.7694,"1","1"
"1832",123332.9122,80,"2",8,3,119575.0908,"1","1"
"1833",50457.77686,21,"1",19,7,489563.216,"1","1"
"1834",47542.40726,64,"1",13,4,453236.2656,"0","0"
"1835",150000,76,"2",10,1,389959.7558,"1","1"
"1836",70190.08447,20,"4",3,0,368400.3953,"0","0"
"1837",116433.384,37,"0",19,6,336924.9872,"1","1"
"1838",140411.4464,20,"4",14,3,337372.4148,"1","1"
"1839",90349.05013,71,"4",17,1,83758.82641,"1","1"
"1840",49781.06201,28,"2",8,4,136060.6104,"0","0"
"1841",101404.342,39,"3",18,7,99002.67092,"0","0"
"1842",61073.18276,68,"0",6,1,305634.4057,"0","0"
"1843",83874.95308,62,"2",1,6,87097.66188,"1","1"
"1844",114136.8173,50,"1",10,3,63965.70366,"0","0"
"1845",142135.923,63,"1",5,3,64179.57075,"1","1"
"1846",112337.8763,64,"3",11,8,74728.1743,"1","1"
"1847",66100.99315,22,"0",1,2,133833.3802,"0","0"
"1848",113274.5842,31,"3",16,4,200447.5129,"1","1"
"1849",75955.76218,63,"1",1,1,69788.2347,"1","1"
"1850",94925.84565,55,"0",14,8,98252.05823,"0","0"
"1851",53916.19066,24,"2",7,6,423909.4298,"0","0"
"1852",125396.0458,50,"2",12,6,497719.186,"1","1"
"1853",135261.8667,39,"4",2,1,297952.0997,"1","1"
"1854",28153.8264,20,"4",18,7,459574.7642,"1","1"
"1855",55188.13785,22,"4",11,4,295337.8688,"0","0"
"1856",106298.9017,51,"1",5,1,159915.0469,"0","0"
"1857",114704.3879,64,"0",3,2,444501.1689,"1","1"
"1858",44211.37717,53,"1",4,0,323808.3508,"1","1"
"1859",116173.947,54,"4",7,6,456530.5633,"0","0"
"1860",25120.73824,76,"0",2,3,130417.0187,"0","0"
"1861",48195.31877,27,"4",20,8,186317.0349,"1","1"
"1862",117219.2255,35,"0",20,2,352230.4885,"1","1"
"1863",91377.35359,47,"3",20,6,496631.1848,"0","0"
"1864",106776.1297,57,"4",8,2,32752.79911,"0","0"
"1865",80827.61142,77,"1",16,7,219993.1864,"1","1"
"1866",145973.8647,55,"4",3,1,363595.0656,"1","1"
"1867",74977.06828,69,"3",20,7,54627.23021,"0","0"
"1868",48033.17283,59,"2",8,4,85939.60649,"1","1"
"1869",27500.95335,22,"2",5,2,172431.2583,"1","1"
"1870",122349.6858,50,"3",13,1,226125.1159,"0","0"
"1871",107275.7504,51,"2",18,7,473149.1105,"0","0"
"1872",51011.98822,46,"0",5,5,59437.15225,"1","1"
"1873",42450.52404,72,"3",10,2,407117.558,"0","0"
"1874",79767.93209,36,"4",3,4,349846.631,"0","0"
"1875",83174.50322,24,"3",8,2,251905.4749,"0","0"
"1876",82983.60598,65,"2",11,4,311029.7943,"1","1"
"1877",79342.9612,44,"4",13,8,424888.4189,"0","0"
"1878",144844.4864,39,"3",4,8,242506.1429,"1","1"
"1879",109003.3161,38,"0",10,3,194751.5651,"1","1"
"1880",43760.80845,69,"4",8,6,402640.4151,"0","0"
"1881",48222.52924,27,"3",16,1,150828.3867,"0","0"
"1882",136729.9996,78,"4",8,1,420371.8649,"1","1"
"1883",132093.0566,47,"3",13,4,149995.6364,"1","1"
"1884",125628.4475,55,"0",18,4,186688.8608,"1","1"
"1885",20555.05669,63,"0",5,1,124993.4542,"1","1"
"1886",50122.5618,40,"0",3,0,85461.29512,"1","1"
"1887",34126.10225,44,"0",3,4,109814.7447,"1","1"
"1888",48961.72457,41,"2",15,1,17864.7533,"1","1"
"1889",84159.6108,55,"4",1,2,203631.3978,"0","0"
"1890",84134.19493,68,"1",10,1,206743.9337,"1","1"
"1891",59546.72551,27,"2",16,5,29633.18404,"0","0"
"1892",45246.65115,29,"4",6,6,408529.9601,"1","1"
"1893",72270.20313,30,"4",5,4,367950.0572,"0","0"
"1894",65678.57449,75,"3",17,2,43082.70013,"0","0"
"1895",106188.0603,26,"2",12,5,157020.6222,"1","1"
"1896",60551.24242,38,"4",5,0,199596.5473,"0","0"
"1897",104691.1763,33,"0",7,1,24992.8629,"1","1"
"1898",83646.07336,24,"4",7,2,271015.418,"0","0"
"1899",115831.8441,20,"1",6,5,44615.72631,"1","1"
"1900",99957.54158,65,"3",9,1,210800.5944,"1","1"
"1901",47581.89374,75,"0",7,7,444630.9262,"0","0"
"1902",25465.24742,42,"0",20,3,377263.8032,"1","1"
"1903",25038.41543,59,"2",19,6,103818.3188,"1","1"
"1904",140737.634,64,"4",9,1,212606.2276,"1","1"
"1905",79889.49351,69,"1",4,5,280288.3027,"1","1"
"1906",73244.09551,71,"1",14,8,357526.4342,"0","0"
"1907",96216.1513,49,"2",18,4,490430.2876,"0","0"
"1908",79691.3579,77,"1",5,6,185835.8832,"1","1"
"1909",36660.27557,33,"4",17,6,87946.12585,"1","1"
"1910",36980.26282,61,"1",18,0,249542.5925,"0","0"
"1911",63876.10276,56,"1",2,6,137363.6688,"1","1"
"1912",27301.47298,20,"2",8,8,302469.8025,"1","1"
"1913",79177.40822,57,"1",9,3,288979.1983,"0","0"
"1914",63162.93221,75,"4",1,2,368790.3889,"0","0"
"1915",75116.07129,31,"1",9,1,473713.3659,"0","0"
"1916",144026.3539,80,"3",16,3,128177.8456,"1","1"
"1917",41112.58607,65,"4",19,1,317253.5442,"0","0"
"1918",49849.59733,56,"3",19,0,77846.63002,"1","1"
